id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,contain-class-context,target-class-name,attributes-class,methods-class,target-class-context,tag,move-tag
38,write  Int,Growable  Byte  Buffer  int,void,,put  put  Zigzag,Simple  Serialization,Simple  Type  null  string  string  map  byte  array  string  array  bool  byte  int  int  int  float  float  map  array  default  map  size  default  array  size,is  String  Collection  is  String  Map  serialize  serialize  deserialize  deserialize  serialize  Multi  deserialize  Multi  get  Serialization  Number  put  String  write  String  write  String  Map  write  Bytes  write  String  Array  write  String  Array  write  Bool  write  Byte  write  Int  write  Int  write  Float  write  Float  write  Array  write  Array  write  Map  get  And  Check  Size  read  String  read  String  Map  read  Bytes  read  String  Array  read  String  List  read  String  Set  read  String  Collection  read  Bool  read  Byte  read  Int  read  Int  read  Int  read  Float  read  Float  read  Map  read  Array  read  List  read  Set  read  Collection,Collection    Object  Object  Growable  Byte  Buffer  byte  Class  T  Growable  Byte  Buffer  Class  T  Object  byte  Class  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  String  Growable  Byte  Buffer  Collection  String  Growable  Byte  Buffer  boolean  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  short  Growable  Byte  Buffer  int  Growable  Byte  Buffer  long  Growable  Byte  Buffer  float  Growable  Byte  Buffer  double  Growable  Byte  Buffer  Object  Growable  Byte  Buffer  Collection  Growable  Byte  Buffer    Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t,Growable  Byte  Buffer,buf,encode  Zig  Zag  encode  Zig  Zag  decode  Zig  Zag  decode  Zig  Zag  Growable  Byte  Buffer  Growable  Byte  Buffer  put  put  put  put  Short  put  Short  put  Int  put  Int  put  Long  put  Long  put  Float  put  Float  put  Double  put  Double  put  Zigzag  put  Zigzag  put  Varint  get  get  get  get  Short  get  Short  get  Int  get  Int  get  Long  get  Long  get  Float  get  Float  get  Double  get  Double  get  Zig  Zag  get  Zig  Zag  get  Varint  flip  position  position  limit  limit  capacity  remaining  clear  grow  ensure  Buffer  Enough  put  String,int  long  int  long  int  Byte  Buffer  byte  int  byte  byte  short  int  short  int  int  int  long  int  long  float  int  float  double  int  double  int  long  long  int  byte  int  int  int  int  int  int  int  int  int  String  Motan  V  Codec,0,0
39,write  Int,Growable  Byte  Buffer  int,void,,put  put  Zigzag,Growable  Byte  Buffer,buf,encode  Zig  Zag  encode  Zig  Zag  decode  Zig  Zag  decode  Zig  Zag  Growable  Byte  Buffer  Growable  Byte  Buffer  put  put  put  put  Short  put  Short  put  Int  put  Int  put  Long  put  Long  put  Float  put  Float  put  Double  put  Double  put  Zigzag  put  Zigzag  put  Varint  get  get  get  get  Short  get  Short  get  Int  get  Int  get  Long  get  Long  get  Float  get  Float  get  Double  get  Double  get  Zig  Zag  get  Zig  Zag  get  Varint  flip  position  position  limit  limit  capacity  remaining  clear  grow  ensure  Buffer  Enough  put  String,int  long  int  long  int  Byte  Buffer  byte  int  byte  byte  short  int  short  int  int  int  long  int  long  float  int  float  double  int  double  int  long  long  int  byte  int  int  int  int  int  int  int  int  int  String  Motan  V  Codec,Simple  Serialization,Simple  Type  null  string  string  map  byte  array  string  array  bool  byte  int  int  int  float  float  map  array  default  map  size  default  array  size,is  String  Collection  is  String  Map  serialize  serialize  deserialize  deserialize  serialize  Multi  deserialize  Multi  get  Serialization  Number  put  String  write  String  write  String  Map  write  Bytes  write  String  Array  write  String  Array  write  Bool  write  Byte  write  Int  write  Int  write  Float  write  Float  write  Array  write  Array  write  Map  get  And  Check  Size  read  String  read  String  Map  read  Bytes  read  String  Array  read  String  List  read  String  Set  read  String  Collection  read  Bool  read  Byte  read  Int  read  Int  read  Int  read  Float  read  Float  read  Map  read  Array  read  List  read  Set  read  Collection,Collection    Object  Object  Growable  Byte  Buffer  byte  Class  T  Growable  Byte  Buffer  Class  T  Object  byte  Class  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  String  Growable  Byte  Buffer  Collection  String  Growable  Byte  Buffer  boolean  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  short  Growable  Byte  Buffer  int  Growable  Byte  Buffer  long  Growable  Byte  Buffer  float  Growable  Byte  Buffer  double  Growable  Byte  Buffer  Object  Growable  Byte  Buffer  Collection  Growable  Byte  Buffer    Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t,1,0
40,write  Int,Growable  Byte  Buffer  long,void,,put  put  Zigzag,Simple  Serialization,Simple  Type  null  string  string  map  byte  array  string  array  bool  byte  int  int  int  float  float  map  array  default  map  size  default  array  size,is  String  Collection  is  String  Map  serialize  serialize  deserialize  deserialize  serialize  Multi  deserialize  Multi  get  Serialization  Number  put  String  write  String  write  String  Map  write  Bytes  write  String  Array  write  String  Array  write  Bool  write  Byte  write  Int  write  Int  write  Float  write  Float  write  Array  write  Array  write  Map  get  And  Check  Size  read  String  read  String  Map  read  Bytes  read  String  Array  read  String  List  read  String  Set  read  String  Collection  read  Bool  read  Byte  read  Int  read  Int  read  Int  read  Float  read  Float  read  Map  read  Array  read  List  read  Set  read  Collection,Collection    Object  Object  Growable  Byte  Buffer  byte  Class  T  Growable  Byte  Buffer  Class  T  Object  byte  Class  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  String  Growable  Byte  Buffer  Collection  String  Growable  Byte  Buffer  boolean  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  short  Growable  Byte  Buffer  int  Growable  Byte  Buffer  long  Growable  Byte  Buffer  float  Growable  Byte  Buffer  double  Growable  Byte  Buffer  Object  Growable  Byte  Buffer  Collection  Growable  Byte  Buffer    Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t,Growable  Byte  Buffer,buf,encode  Zig  Zag  encode  Zig  Zag  decode  Zig  Zag  decode  Zig  Zag  Growable  Byte  Buffer  Growable  Byte  Buffer  put  put  put  put  Short  put  Short  put  Int  put  Int  put  Long  put  Long  put  Float  put  Float  put  Double  put  Double  put  Zigzag  put  Zigzag  put  Varint  get  get  get  get  Short  get  Short  get  Int  get  Int  get  Long  get  Long  get  Float  get  Float  get  Double  get  Double  get  Zig  Zag  get  Zig  Zag  get  Varint  flip  position  position  limit  limit  capacity  remaining  clear  grow  ensure  Buffer  Enough  put  String,int  long  int  long  int  Byte  Buffer  byte  int  byte  byte  short  int  short  int  int  int  long  int  long  float  int  float  double  int  double  int  long  long  int  byte  int  int  int  int  int  int  int  int  int  String  Motan  V  Codec,0,0
41,write  Int,Growable  Byte  Buffer  long,void,,put  put  Zigzag,Growable  Byte  Buffer,buf,encode  Zig  Zag  encode  Zig  Zag  decode  Zig  Zag  decode  Zig  Zag  Growable  Byte  Buffer  Growable  Byte  Buffer  put  put  put  put  Short  put  Short  put  Int  put  Int  put  Long  put  Long  put  Float  put  Float  put  Double  put  Double  put  Zigzag  put  Zigzag  put  Varint  get  get  get  get  Short  get  Short  get  Int  get  Int  get  Long  get  Long  get  Float  get  Float  get  Double  get  Double  get  Zig  Zag  get  Zig  Zag  get  Varint  flip  position  position  limit  limit  capacity  remaining  clear  grow  ensure  Buffer  Enough  put  String,int  long  int  long  int  Byte  Buffer  byte  int  byte  byte  short  int  short  int  int  int  long  int  long  float  int  float  double  int  double  int  long  long  int  byte  int  int  int  int  int  int  int  int  int  String  Motan  V  Codec,Simple  Serialization,Simple  Type  null  string  string  map  byte  array  string  array  bool  byte  int  int  int  float  float  map  array  default  map  size  default  array  size,is  String  Collection  is  String  Map  serialize  serialize  deserialize  deserialize  serialize  Multi  deserialize  Multi  get  Serialization  Number  put  String  write  String  write  String  Map  write  Bytes  write  String  Array  write  String  Array  write  Bool  write  Byte  write  Int  write  Int  write  Float  write  Float  write  Array  write  Array  write  Map  get  And  Check  Size  read  String  read  String  Map  read  Bytes  read  String  Array  read  String  List  read  String  Set  read  String  Collection  read  Bool  read  Byte  read  Int  read  Int  read  Int  read  Float  read  Float  read  Map  read  Array  read  List  read  Set  read  Collection,Collection    Object  Object  Growable  Byte  Buffer  byte  Class  T  Growable  Byte  Buffer  Class  T  Object  byte  Class  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  String  Growable  Byte  Buffer  Collection  String  Growable  Byte  Buffer  boolean  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  short  Growable  Byte  Buffer  int  Growable  Byte  Buffer  long  Growable  Byte  Buffer  float  Growable  Byte  Buffer  double  Growable  Byte  Buffer  Object  Growable  Byte  Buffer  Collection  Growable  Byte  Buffer    Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t,1,0
42,write  Float,Growable  Byte  Buffer  float,void,,put  put  Float,Simple  Serialization,Simple  Type  null  string  string  map  byte  array  string  array  bool  byte  int  int  int  float  float  map  array  default  map  size  default  array  size,is  String  Collection  is  String  Map  serialize  serialize  deserialize  deserialize  serialize  Multi  deserialize  Multi  get  Serialization  Number  put  String  write  String  write  String  Map  write  Bytes  write  String  Array  write  String  Array  write  Bool  write  Byte  write  Int  write  Int  write  Int  write  Float  write  Array  write  Array  write  Map  get  And  Check  Size  read  String  read  String  Map  read  Bytes  read  String  Array  read  String  List  read  String  Set  read  String  Collection  read  Bool  read  Byte  read  Int  read  Int  read  Int  read  Float  read  Float  read  Map  read  Array  read  List  read  Set  read  Collection,Collection    Object  Object  Growable  Byte  Buffer  byte  Class  T  Growable  Byte  Buffer  Class  T  Object  byte  Class  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  String  Growable  Byte  Buffer  Collection  String  Growable  Byte  Buffer  boolean  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  short  Growable  Byte  Buffer  int  Growable  Byte  Buffer  long  Growable  Byte  Buffer  float  Growable  Byte  Buffer  double  Growable  Byte  Buffer  Object  Growable  Byte  Buffer  Collection  Growable  Byte  Buffer    Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t,Growable  Byte  Buffer,buf,encode  Zig  Zag  encode  Zig  Zag  decode  Zig  Zag  decode  Zig  Zag  Growable  Byte  Buffer  Growable  Byte  Buffer  put  put  put  put  Short  put  Short  put  Int  put  Int  put  Long  put  Long  put  Float  put  Float  put  Double  put  Double  put  Zigzag  put  Zigzag  put  Varint  get  get  get  get  Short  get  Short  get  Int  get  Int  get  Long  get  Long  get  Float  get  Float  get  Double  get  Double  get  Zig  Zag  get  Zig  Zag  get  Varint  flip  position  position  limit  limit  capacity  remaining  clear  grow  ensure  Buffer  Enough  put  String,int  long  int  long  int  Byte  Buffer  byte  int  byte  byte  short  int  short  int  int  int  long  int  long  float  int  float  double  int  double  int  long  long  int  byte  int  int  int  int  int  int  int  int  int  String  Motan  V  Codec,0,0
43,write  Float,Growable  Byte  Buffer  float,void,,put  put  Float,Growable  Byte  Buffer,buf,encode  Zig  Zag  encode  Zig  Zag  decode  Zig  Zag  decode  Zig  Zag  Growable  Byte  Buffer  Growable  Byte  Buffer  put  put  put  put  Short  put  Short  put  Int  put  Int  put  Long  put  Long  put  Float  put  Float  put  Double  put  Double  put  Zigzag  put  Zigzag  put  Varint  get  get  get  get  Short  get  Short  get  Int  get  Int  get  Long  get  Long  get  Float  get  Float  get  Double  get  Double  get  Zig  Zag  get  Zig  Zag  get  Varint  flip  position  position  limit  limit  capacity  remaining  clear  grow  ensure  Buffer  Enough  put  String,int  long  int  long  int  Byte  Buffer  byte  int  byte  byte  short  int  short  int  int  int  long  int  long  float  int  float  double  int  double  int  long  long  int  byte  int  int  int  int  int  int  int  int  int  String  Motan  V  Codec,Simple  Serialization,Simple  Type  null  string  string  map  byte  array  string  array  bool  byte  int  int  int  float  float  map  array  default  map  size  default  array  size,is  String  Collection  is  String  Map  serialize  serialize  deserialize  deserialize  serialize  Multi  deserialize  Multi  get  Serialization  Number  put  String  write  String  write  String  Map  write  Bytes  write  String  Array  write  String  Array  write  Bool  write  Byte  write  Int  write  Int  write  Int  write  Float  write  Array  write  Array  write  Map  get  And  Check  Size  read  String  read  String  Map  read  Bytes  read  String  Array  read  String  List  read  String  Set  read  String  Collection  read  Bool  read  Byte  read  Int  read  Int  read  Int  read  Float  read  Float  read  Map  read  Array  read  List  read  Set  read  Collection,Collection    Object  Object  Growable  Byte  Buffer  byte  Class  T  Growable  Byte  Buffer  Class  T  Object  byte  Class  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  String  Growable  Byte  Buffer  Collection  String  Growable  Byte  Buffer  boolean  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  short  Growable  Byte  Buffer  int  Growable  Byte  Buffer  long  Growable  Byte  Buffer  float  Growable  Byte  Buffer  double  Growable  Byte  Buffer  Object  Growable  Byte  Buffer  Collection  Growable  Byte  Buffer    Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t,1,0
44,write  Float,Growable  Byte  Buffer  double,void,,put  put  Double,Simple  Serialization,Simple  Type  null  string  string  map  byte  array  string  array  bool  byte  int  int  int  float  float  map  array  default  map  size  default  array  size,is  String  Collection  is  String  Map  serialize  serialize  deserialize  deserialize  serialize  Multi  deserialize  Multi  get  Serialization  Number  put  String  write  String  write  String  Map  write  Bytes  write  String  Array  write  String  Array  write  Bool  write  Byte  write  Int  write  Int  write  Int  write  Float  write  Array  write  Array  write  Map  get  And  Check  Size  read  String  read  String  Map  read  Bytes  read  String  Array  read  String  List  read  String  Set  read  String  Collection  read  Bool  read  Byte  read  Int  read  Int  read  Int  read  Float  read  Float  read  Map  read  Array  read  List  read  Set  read  Collection,Collection    Object  Object  Growable  Byte  Buffer  byte  Class  T  Growable  Byte  Buffer  Class  T  Object  byte  Class  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  String  Growable  Byte  Buffer  Collection  String  Growable  Byte  Buffer  boolean  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  short  Growable  Byte  Buffer  int  Growable  Byte  Buffer  long  Growable  Byte  Buffer  float  Growable  Byte  Buffer  double  Growable  Byte  Buffer  Object  Growable  Byte  Buffer  Collection  Growable  Byte  Buffer    Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t,Growable  Byte  Buffer,buf,encode  Zig  Zag  encode  Zig  Zag  decode  Zig  Zag  decode  Zig  Zag  Growable  Byte  Buffer  Growable  Byte  Buffer  put  put  put  put  Short  put  Short  put  Int  put  Int  put  Long  put  Long  put  Float  put  Float  put  Double  put  Double  put  Zigzag  put  Zigzag  put  Varint  get  get  get  get  Short  get  Short  get  Int  get  Int  get  Long  get  Long  get  Float  get  Float  get  Double  get  Double  get  Zig  Zag  get  Zig  Zag  get  Varint  flip  position  position  limit  limit  capacity  remaining  clear  grow  ensure  Buffer  Enough  put  String,int  long  int  long  int  Byte  Buffer  byte  int  byte  byte  short  int  short  int  int  int  long  int  long  float  int  float  double  int  double  int  long  long  int  byte  int  int  int  int  int  int  int  int  int  String  Motan  V  Codec,0,0
45,write  Float,Growable  Byte  Buffer  double,void,,put  put  Double,Growable  Byte  Buffer,buf,encode  Zig  Zag  encode  Zig  Zag  decode  Zig  Zag  decode  Zig  Zag  Growable  Byte  Buffer  Growable  Byte  Buffer  put  put  put  put  Short  put  Short  put  Int  put  Int  put  Long  put  Long  put  Float  put  Float  put  Double  put  Double  put  Zigzag  put  Zigzag  put  Varint  get  get  get  get  Short  get  Short  get  Int  get  Int  get  Long  get  Long  get  Float  get  Float  get  Double  get  Double  get  Zig  Zag  get  Zig  Zag  get  Varint  flip  position  position  limit  limit  capacity  remaining  clear  grow  ensure  Buffer  Enough  put  String,int  long  int  long  int  Byte  Buffer  byte  int  byte  byte  short  int  short  int  int  int  long  int  long  float  int  float  double  int  double  int  long  long  int  byte  int  int  int  int  int  int  int  int  int  String  Motan  V  Codec,Simple  Serialization,Simple  Type  null  string  string  map  byte  array  string  array  bool  byte  int  int  int  float  float  map  array  default  map  size  default  array  size,is  String  Collection  is  String  Map  serialize  serialize  deserialize  deserialize  serialize  Multi  deserialize  Multi  get  Serialization  Number  put  String  write  String  write  String  Map  write  Bytes  write  String  Array  write  String  Array  write  Bool  write  Byte  write  Int  write  Int  write  Int  write  Float  write  Array  write  Array  write  Map  get  And  Check  Size  read  String  read  String  Map  read  Bytes  read  String  Array  read  String  List  read  String  Set  read  String  Collection  read  Bool  read  Byte  read  Int  read  Int  read  Int  read  Float  read  Float  read  Map  read  Array  read  List  read  Set  read  Collection,Collection    Object  Object  Growable  Byte  Buffer  byte  Class  T  Growable  Byte  Buffer  Class  T  Object  byte  Class  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  String  Growable  Byte  Buffer  Collection  String  Growable  Byte  Buffer  boolean  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  short  Growable  Byte  Buffer  int  Growable  Byte  Buffer  long  Growable  Byte  Buffer  float  Growable  Byte  Buffer  double  Growable  Byte  Buffer  Object  Growable  Byte  Buffer  Collection  Growable  Byte  Buffer    Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t,1,0
46,get  And  Check  Size,Growable  Byte  Buffer,int,,get  Int  remaining,Simple  Serialization,Simple  Type  null  string  string  map  byte  array  string  array  bool  byte  int  int  int  float  float  map  array  default  map  size  default  array  size,is  String  Collection  is  String  Map  serialize  serialize  deserialize  deserialize  serialize  Multi  deserialize  Multi  get  Serialization  Number  put  String  write  String  write  String  Map  write  Bytes  write  String  Array  write  String  Array  write  Bool  write  Byte  write  Int  write  Int  write  Int  write  Float  write  Float  write  Array  write  Array  write  Map  read  String  read  String  Map  read  Bytes  read  String  Array  read  String  List  read  String  Set  read  String  Collection  read  Bool  read  Byte  read  Int  read  Int  read  Int  read  Float  read  Float  read  Map  read  Array  read  List  read  Set  read  Collection,Collection    Object  Object  Growable  Byte  Buffer  byte  Class  T  Growable  Byte  Buffer  Class  T  Object  byte  Class  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  String  Growable  Byte  Buffer  Collection  String  Growable  Byte  Buffer  boolean  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  short  Growable  Byte  Buffer  int  Growable  Byte  Buffer  long  Growable  Byte  Buffer  float  Growable  Byte  Buffer  double  Growable  Byte  Buffer  Object  Growable  Byte  Buffer  Collection  Growable  Byte  Buffer    Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t,Growable  Byte  Buffer,buf,encode  Zig  Zag  encode  Zig  Zag  decode  Zig  Zag  decode  Zig  Zag  Growable  Byte  Buffer  Growable  Byte  Buffer  put  put  put  put  Short  put  Short  put  Int  put  Int  put  Long  put  Long  put  Float  put  Float  put  Double  put  Double  put  Zigzag  put  Zigzag  put  Varint  get  get  get  get  Short  get  Short  get  Int  get  Int  get  Long  get  Long  get  Float  get  Float  get  Double  get  Double  get  Zig  Zag  get  Zig  Zag  get  Varint  flip  position  position  limit  limit  capacity  remaining  clear  grow  ensure  Buffer  Enough  put  String,int  long  int  long  int  Byte  Buffer  byte  int  byte  byte  short  int  short  int  int  int  long  int  long  float  int  float  double  int  double  int  long  long  int  byte  int  int  int  int  int  int  int  int  int  String  Motan  V  Codec,0,0
47,get  And  Check  Size,Growable  Byte  Buffer,int,,get  Int  remaining,Growable  Byte  Buffer,buf,encode  Zig  Zag  encode  Zig  Zag  decode  Zig  Zag  decode  Zig  Zag  Growable  Byte  Buffer  Growable  Byte  Buffer  put  put  put  put  Short  put  Short  put  Int  put  Int  put  Long  put  Long  put  Float  put  Float  put  Double  put  Double  put  Zigzag  put  Zigzag  put  Varint  get  get  get  get  Short  get  Short  get  Int  get  Int  get  Long  get  Long  get  Float  get  Float  get  Double  get  Double  get  Zig  Zag  get  Zig  Zag  get  Varint  flip  position  position  limit  limit  capacity  remaining  clear  grow  ensure  Buffer  Enough  put  String,int  long  int  long  int  Byte  Buffer  byte  int  byte  byte  short  int  short  int  int  int  long  int  long  float  int  float  double  int  double  int  long  long  int  byte  int  int  int  int  int  int  int  int  int  String  Motan  V  Codec,Simple  Serialization,Simple  Type  null  string  string  map  byte  array  string  array  bool  byte  int  int  int  float  float  map  array  default  map  size  default  array  size,is  String  Collection  is  String  Map  serialize  serialize  deserialize  deserialize  serialize  Multi  deserialize  Multi  get  Serialization  Number  put  String  write  String  write  String  Map  write  Bytes  write  String  Array  write  String  Array  write  Bool  write  Byte  write  Int  write  Int  write  Int  write  Float  write  Float  write  Array  write  Array  write  Map  read  String  read  String  Map  read  Bytes  read  String  Array  read  String  List  read  String  Set  read  String  Collection  read  Bool  read  Byte  read  Int  read  Int  read  Int  read  Float  read  Float  read  Map  read  Array  read  List  read  Set  read  Collection,Collection    Object  Object  Growable  Byte  Buffer  byte  Class  T  Growable  Byte  Buffer  Class  T  Object  byte  Class  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  String  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  String  Growable  Byte  Buffer  Collection  String  Growable  Byte  Buffer  boolean  Growable  Byte  Buffer  byte  Growable  Byte  Buffer  short  Growable  Byte  Buffer  int  Growable  Byte  Buffer  long  Growable  Byte  Buffer  float  Growable  Byte  Buffer  double  Growable  Byte  Buffer  Object  Growable  Byte  Buffer  Collection  Growable  Byte  Buffer    Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  Growable  Byte  Buffer  t,1,0
