id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,contain-class-context,target-class-name,attributes-class,methods-class,target-class-context,tag,move-tag
138,has  Type  Throwable,A  S  T  Primary  Expression,boolean,,get  Type  is  A,Invalid  Log  Message  Format  Rule,loggers,Invalid  Log  Message  Format  Rule  visit  is  New  Throwable  is  Referencing  Throwable  remove  Throwable  Param  is  Lambda  Parameter  get  Expected  Message  expected  Arguments  get  Amount  Of  Expected  Arguments  count  Placeholders  get  String  Literals,A  S  T  Name  Object  A  S  T  Primary  Expression  A  S  T  Primary  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  int  A  S  T  Expression  String  List  A  S  T  Variable  Declarator  A  S  T  Expression  Node,A  S  T  Primary  Expression,,A  S  T  Primary  Expression  A  S  T  Primary  Expression  jjt  Accept  get  Bad  Prefix  Or  Null,int  Java  Parser  int  Java  Parser  Visitor  Object  int  Unnecessary  Case  Change  Rule,0,0
139,has  Type  Throwable,A  S  T  Primary  Expression,boolean,,get  Type  is  A,A  S  T  Primary  Expression,,A  S  T  Primary  Expression  A  S  T  Primary  Expression  jjt  Accept  get  Bad  Prefix  Or  Null,int  Java  Parser  int  Java  Parser  Visitor  Object  int  Unnecessary  Case  Change  Rule,Invalid  Log  Message  Format  Rule,loggers,Invalid  Log  Message  Format  Rule  visit  is  New  Throwable  is  Referencing  Throwable  remove  Throwable  Param  is  Lambda  Parameter  get  Expected  Message  expected  Arguments  get  Amount  Of  Expected  Arguments  count  Placeholders  get  String  Literals,A  S  T  Name  Object  A  S  T  Primary  Expression  A  S  T  Primary  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  int  A  S  T  Expression  String  List  A  S  T  Variable  Declarator  A  S  T  Expression  Node,1,0
140,is  Referencing  Throwable,A  S  T  Primary  Expression,boolean,,get  First  Descendant  Of  Type  get  Name  Declaration  get  Name  Declaration  get  Name  Declaration  get  Type  is  Assignable  From  get  Type  get  Type  Image  ends  With  get  Type  Image,Invalid  Log  Message  Format  Rule,loggers,Invalid  Log  Message  Format  Rule  visit  is  New  Throwable  has  Type  Throwable  remove  Throwable  Param  is  Lambda  Parameter  get  Expected  Message  expected  Arguments  get  Amount  Of  Expected  Arguments  count  Placeholders  get  String  Literals,A  S  T  Name  Object  A  S  T  Primary  Expression  A  S  T  Primary  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  int  A  S  T  Expression  String  List  A  S  T  Variable  Declarator  A  S  T  Expression  Node,A  S  T  Primary  Expression,,A  S  T  Primary  Expression  A  S  T  Primary  Expression  jjt  Accept  get  Bad  Prefix  Or  Null,int  Java  Parser  int  Java  Parser  Visitor  Object  int  Unnecessary  Case  Change  Rule,0,0
141,is  Referencing  Throwable,A  S  T  Primary  Expression,boolean,,get  First  Descendant  Of  Type  get  Name  Declaration  get  Name  Declaration  get  Name  Declaration  get  Type  is  Assignable  From  get  Type  get  Type  Image  ends  With  get  Type  Image,A  S  T  Primary  Expression,,A  S  T  Primary  Expression  A  S  T  Primary  Expression  jjt  Accept  get  Bad  Prefix  Or  Null,int  Java  Parser  int  Java  Parser  Visitor  Object  int  Unnecessary  Case  Change  Rule,Invalid  Log  Message  Format  Rule,loggers,Invalid  Log  Message  Format  Rule  visit  is  New  Throwable  has  Type  Throwable  remove  Throwable  Param  is  Lambda  Parameter  get  Expected  Message  expected  Arguments  get  Amount  Of  Expected  Arguments  count  Placeholders  get  String  Literals,A  S  T  Name  Object  A  S  T  Primary  Expression  A  S  T  Primary  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  int  A  S  T  Expression  String  List  A  S  T  Variable  Declarator  A  S  T  Expression  Node,1,0
142,is  Lambda  Parameter,A  S  T  Primary  Expression,boolean,,get  First  Child  Of  Type  get  First  Child  Of  Type  get  Image  key  Set  get  Declarations  get  Scope  equals  get  Name  get  Parent  get  Node,Invalid  Log  Message  Format  Rule,loggers,Invalid  Log  Message  Format  Rule  visit  is  New  Throwable  has  Type  Throwable  is  Referencing  Throwable  remove  Throwable  Param  get  Expected  Message  expected  Arguments  get  Amount  Of  Expected  Arguments  count  Placeholders  get  String  Literals,A  S  T  Name  Object  A  S  T  Primary  Expression  A  S  T  Primary  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  int  A  S  T  Expression  String  List  A  S  T  Variable  Declarator  A  S  T  Expression  Node,A  S  T  Primary  Expression,,A  S  T  Primary  Expression  A  S  T  Primary  Expression  jjt  Accept  get  Bad  Prefix  Or  Null,int  Java  Parser  int  Java  Parser  Visitor  Object  int  Unnecessary  Case  Change  Rule,0,0
143,is  Lambda  Parameter,A  S  T  Primary  Expression,boolean,,get  First  Child  Of  Type  get  First  Child  Of  Type  get  Image  key  Set  get  Declarations  get  Scope  equals  get  Name  get  Parent  get  Node,A  S  T  Primary  Expression,,A  S  T  Primary  Expression  A  S  T  Primary  Expression  jjt  Accept  get  Bad  Prefix  Or  Null,int  Java  Parser  int  Java  Parser  Visitor  Object  int  Unnecessary  Case  Change  Rule,Invalid  Log  Message  Format  Rule,loggers,Invalid  Log  Message  Format  Rule  visit  is  New  Throwable  has  Type  Throwable  is  Referencing  Throwable  remove  Throwable  Param  get  Expected  Message  expected  Arguments  get  Amount  Of  Expected  Arguments  count  Placeholders  get  String  Literals,A  S  T  Name  Object  A  S  T  Primary  Expression  A  S  T  Primary  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  A  S  T  Primary  Expression  List  A  S  T  Expression  int  A  S  T  Expression  String  List  A  S  T  Variable  Declarator  A  S  T  Expression  Node,1,0
144,block  Has  Allocations,String  Proper  Clone  Implementation  Rule,boolean,,find  Descendants  Of  Type  get  First  Child  Of  Type  has  Image  Equal  To,Proper  Clone  Implementation  Rule,,Proper  Clone  Implementation  Rule  visit,A  S  T  Method  Declaration  Object,A  S  T  Block,contains  Comment,A  S  T  Block  A  S  T  Block  jjt  Accept  contains  Comment  set  Contains  Comment,int  Java  Parser  int  Java  Parser  Visitor  Object  String  Proper  Clone  Implementation  Rule,0,0
145,block  Has  Allocations,String  Proper  Clone  Implementation  Rule,boolean,,find  Descendants  Of  Type  get  First  Child  Of  Type  has  Image  Equal  To,A  S  T  Block,contains  Comment,A  S  T  Block  A  S  T  Block  jjt  Accept  contains  Comment  set  Contains  Comment,int  Java  Parser  int  Java  Parser  Visitor  Object  String  Proper  Clone  Implementation  Rule,Proper  Clone  Implementation  Rule,,Proper  Clone  Implementation  Rule  visit,A  S  T  Method  Declaration  Object,1,1
146,is  Bean  Accessor,Bean  Members  Should  Serialize  Rule,boolean,,get  Image  starts  With  starts  With  starts  With  get  Result  Type  get  Parent  find  Descendants  Of  Type  is  Empty  is  Boolean  get,Bean  Members  Should  Serialize  Rule,prefix  Property  prefix  descriptor,Bean  Members  Should  Serialize  Rule  default  Suppression  Annotations  visit  images  Of  visit  trim  If  Prefix,A  S  T  Compilation  Unit  Object  Node  A  S  T  Class  Or  Interface  Declaration  Object  String,A  S  T  Method  Declarator,,A  S  T  Method  Declarator  A  S  T  Method  Declarator  get  Parameter  Count  get  Image  jjt  Accept,int  Java  Parser  int  Java  Parser  Visitor  Object  Bean  Members  Should  Serialize  Rule,0,0
147,is  Bean  Accessor,Bean  Members  Should  Serialize  Rule,boolean,,get  Image  starts  With  starts  With  starts  With  get  Result  Type  get  Parent  find  Descendants  Of  Type  is  Empty  is  Boolean  get,A  S  T  Method  Declarator,,A  S  T  Method  Declarator  A  S  T  Method  Declarator  get  Parameter  Count  get  Image  jjt  Accept,int  Java  Parser  int  Java  Parser  Visitor  Object  Bean  Members  Should  Serialize  Rule,Bean  Members  Should  Serialize  Rule,prefix  Property  prefix  descriptor,Bean  Members  Should  Serialize  Rule  default  Suppression  Annotations  visit  images  Of  visit  trim  If  Prefix,A  S  T  Compilation  Unit  Object  Node  A  S  T  Class  Or  Interface  Declaration  Object  String,1,1
148,extends  Or  Implements  Cloneable,A  S  T  Class  Or  Interface  Declaration,boolean,,get  Type  is  Assignable  From  get  Type  get  First  Child  Of  Type  get  Num  Children  get  Child  get  Class  get  Type  equals  get  Image  is  Assignable  From  get  Type  get  Num  Children  get  Child  get  Child  get  Child  get  Type  is  Assignable  From,Clone  Method  Must  Implement  Cloneable  Rule,,visit  visit  determine  Top  Level  Cloneable  Classes  is  Clone  Method,A  S  T  Class  Or  Interface  Declaration  Object  A  S  T  Class  Or  Interface  Declaration  A  S  T  Method  Declaration  Object  A  S  T  Class  Or  Interface  Declaration  A  S  T  Method  Declarator,A  S  T  Class  Or  Interface  Declaration,is  Local  is  Local  Computed  is  Interface,A  S  T  Class  Or  Interface  Declaration  A  S  T  Class  Or  Interface  Declaration  is  Find  Boundary  jjt  Accept  is  Package  Private  is  Local  is  Interface  set  Interface  get  Type  Kind  get  Declarations  get  Super  Class  Type  Node  get  Super  Interfaces  Type  Nodes  has  Lombok  No  Args  Constructor,int  Java  Parser  int  Java  Parser  Visitor  Object  Use  Utility  Class  Rule,0,0
149,extends  Or  Implements  Cloneable,A  S  T  Class  Or  Interface  Declaration,boolean,,get  Type  is  Assignable  From  get  Type  get  First  Child  Of  Type  get  Num  Children  get  Child  get  Class  get  Type  equals  get  Image  is  Assignable  From  get  Type  get  Num  Children  get  Child  get  Child  get  Child  get  Type  is  Assignable  From,A  S  T  Class  Or  Interface  Declaration,is  Local  is  Local  Computed  is  Interface,A  S  T  Class  Or  Interface  Declaration  A  S  T  Class  Or  Interface  Declaration  is  Find  Boundary  jjt  Accept  is  Package  Private  is  Local  is  Interface  set  Interface  get  Type  Kind  get  Declarations  get  Super  Class  Type  Node  get  Super  Interfaces  Type  Nodes  has  Lombok  No  Args  Constructor,int  Java  Parser  int  Java  Parser  Visitor  Object  Use  Utility  Class  Rule,Clone  Method  Must  Implement  Cloneable  Rule,,visit  visit  determine  Top  Level  Cloneable  Classes  is  Clone  Method,A  S  T  Class  Or  Interface  Declaration  Object  A  S  T  Class  Or  Interface  Declaration  A  S  T  Method  Declaration  Object  A  S  T  Class  Or  Interface  Declaration  A  S  T  Method  Declarator,1,0
150,is  Clone  Method,A  S  T  Method  Declarator,boolean,,equals  get  Image  get  Parameter  Count,Clone  Method  Must  Implement  Cloneable  Rule,,visit  extends  Or  Implements  Cloneable  visit  determine  Top  Level  Cloneable  Classes,A  S  T  Class  Or  Interface  Declaration  Object  A  S  T  Class  Or  Interface  Declaration  A  S  T  Method  Declaration  Object  A  S  T  Class  Or  Interface  Declaration  A  S  T  Method  Declarator,A  S  T  Method  Declarator,,A  S  T  Method  Declarator  A  S  T  Method  Declarator  get  Parameter  Count  get  Image  jjt  Accept  is  Bean  Accessor,int  Java  Parser  int  Java  Parser  Visitor  Object  Bean  Members  Should  Serialize  Rule,0,0
151,is  Clone  Method,A  S  T  Method  Declarator,boolean,,equals  get  Image  get  Parameter  Count,A  S  T  Method  Declarator,,A  S  T  Method  Declarator  A  S  T  Method  Declarator  get  Parameter  Count  get  Image  jjt  Accept  is  Bean  Accessor,int  Java  Parser  int  Java  Parser  Visitor  Object  Bean  Members  Should  Serialize  Rule,Clone  Method  Must  Implement  Cloneable  Rule,,visit  extends  Or  Implements  Cloneable  visit  determine  Top  Level  Cloneable  Classes,A  S  T  Class  Or  Interface  Declaration  Object  A  S  T  Class  Or  Interface  Declaration  A  S  T  Method  Declaration  Object  A  S  T  Class  Or  Interface  Declaration  A  S  T  Method  Declarator,1,0
152,get  Name  From  Primary  Prefix,Singleton  Class  Returning  New  Instance  Rule,String,,get  Num  Children  get  Child  get  Image  get  Child,Singleton  Class  Returning  New  Instance  Rule,,visit  get  Return  Variable  Name,A  S  T  Method  Declaration  Object  A  S  T  Method  Declaration,A  S  T  Primary  Prefix,uses  This  Modifier  uses  Super  Modifier,A  S  T  Primary  Prefix  A  S  T  Primary  Prefix  set  Uses  This  Modifier  uses  This  Modifier  set  Uses  Super  Modifier  uses  Super  Modifier  jjt  Accept,int  Java  Parser  int  Java  Parser  Visitor  Object  Singleton  Class  Returning  New  Instance  Rule,0,0
153,get  Name  From  Primary  Prefix,Singleton  Class  Returning  New  Instance  Rule,String,,get  Num  Children  get  Child  get  Image  get  Child,A  S  T  Primary  Prefix,uses  This  Modifier  uses  Super  Modifier,A  S  T  Primary  Prefix  A  S  T  Primary  Prefix  set  Uses  This  Modifier  uses  This  Modifier  set  Uses  Super  Modifier  uses  Super  Modifier  jjt  Accept,int  Java  Parser  int  Java  Parser  Visitor  Object  Singleton  Class  Returning  New  Instance  Rule,Singleton  Class  Returning  New  Instance  Rule,,visit  get  Return  Variable  Name,A  S  T  Method  Declaration  Object  A  S  T  Method  Declaration,1,1
154,is  Array  Access,String  Instantiation  Rule,boolean,,get  First  Child  Of  Type  size  get  Child  get  First  Child  Of  Type  get  First  Child  Of  Type  get  Type  get  First  Child  Of  Type  is  Array  Dereference,String  Instantiation  Rule,,String  Instantiation  Rule  visit,A  S  T  Allocation  Expression  Object,A  S  T  Allocation  Expression,qualified  Name,A  S  T  Allocation  Expression  A  S  T  Allocation  Expression  jjt  Accept  is  Anonymous  Class  get  Qualified  Name  set  Qualified  Name,int  Java  Parser  int  Java  Parser  Visitor  Object  Java  Type  Qualified  Name  String  Instantiation  Rule,0,0
155,is  Array  Access,String  Instantiation  Rule,boolean,,get  First  Child  Of  Type  size  get  Child  get  First  Child  Of  Type  get  First  Child  Of  Type  get  Type  get  First  Child  Of  Type  is  Array  Dereference,A  S  T  Allocation  Expression,qualified  Name,A  S  T  Allocation  Expression  A  S  T  Allocation  Expression  jjt  Accept  is  Anonymous  Class  get  Qualified  Name  set  Qualified  Name,int  Java  Parser  int  Java  Parser  Visitor  Object  Java  Type  Qualified  Name  String  Instantiation  Rule,String  Instantiation  Rule,,String  Instantiation  Rule  visit,A  S  T  Allocation  Expression  Object,1,1
156,determine  Usages,Consecutive  Literal  Appends  Rule,List  Name  Occurrence,,get  Declarations  get  Scope  entry  Set  has  Image  Equal  To  get  Name  get  Key  get  Value  empty  List,Consecutive  Literal  Appends  Rule,block  parents  threshold  descriptor  threshold,Consecutive  Literal  Appends  Rule  visit  check  Constructor  check  Initializer  Expressions  has  Initializer  process  Additive  is  Additive  get  First  Parent  Block  get  Switch  Parent  check  For  Violation  is  Appending  String  Literal  is  String  Builder  Or  Buffer,A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  Object  int  Node  Node  Node  Node  Node  Node  Node  Object  int  Node  A  S  T  Variable  Declarator  Id,A  S  T  Variable  Declarator  Id,array  Depth  name  Declaration  explicit  Receiver  Parameter,A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  jjt  Accept  get  Name  Declaration  set  Name  Declaration  get  Usages  bump  Array  Depth  get  Array  Depth  is  Array  get  Image  get  Name  has  Array  Type  is  Exception  Block  Parameter  is  Formal  Parameter  is  Local  Variable  is  Lambda  Parameter  is  Lambda  Param  With  No  Type  is  Field  get  Variable  Name  is  Final  set  Explicit  Receiver  Parameter  is  Explicit  Receiver  Parameter  is  Resource  Declaration  is  Type  Inferred  is  Pattern  Binding  is  Local  Variable  Type  Inferred  is  Lambda  Type  Inferred  get  Type  Name  Node  get  Type  Node  get  Type,int  Java  Parser  int  Java  Parser  Visitor  Object  Variable  Name  Declaration  Consecutive  Literal  Appends  Rule,0,0
157,determine  Usages,Consecutive  Literal  Appends  Rule,List  Name  Occurrence,,get  Declarations  get  Scope  entry  Set  has  Image  Equal  To  get  Name  get  Key  get  Value  empty  List,A  S  T  Variable  Declarator  Id,array  Depth  name  Declaration  explicit  Receiver  Parameter,A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  jjt  Accept  get  Name  Declaration  set  Name  Declaration  get  Usages  bump  Array  Depth  get  Array  Depth  is  Array  get  Image  get  Name  has  Array  Type  is  Exception  Block  Parameter  is  Formal  Parameter  is  Local  Variable  is  Lambda  Parameter  is  Lambda  Param  With  No  Type  is  Field  get  Variable  Name  is  Final  set  Explicit  Receiver  Parameter  is  Explicit  Receiver  Parameter  is  Resource  Declaration  is  Type  Inferred  is  Pattern  Binding  is  Local  Variable  Type  Inferred  is  Lambda  Type  Inferred  get  Type  Name  Node  get  Type  Node  get  Type,int  Java  Parser  int  Java  Parser  Visitor  Object  Variable  Name  Declaration  Consecutive  Literal  Appends  Rule,Consecutive  Literal  Appends  Rule,block  parents  threshold  descriptor  threshold,Consecutive  Literal  Appends  Rule  visit  check  Constructor  check  Initializer  Expressions  has  Initializer  process  Additive  is  Additive  get  First  Parent  Block  get  Switch  Parent  check  For  Violation  is  Appending  String  Literal  is  String  Builder  Or  Buffer,A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  Object  int  Node  Node  Node  Node  Node  Node  Node  Object  int  Node  A  S  T  Variable  Declarator  Id,1,1
158,check  Initializer  Expressions,A  S  T  Variable  Declarator  Id,int,,get  First  Child  Of  Type  get  Parent  get  First  Descendant  Of  Type  get  Num  Children  get  Child  get  Num  Children  get  Child  get  Num  Children  has  Image  Equal  To  get  Num  Children  get  First  Descendant  Of  Type  is  String  Literal,Consecutive  Literal  Appends  Rule,block  parents  threshold  descriptor  threshold,Consecutive  Literal  Appends  Rule  visit  check  Constructor  has  Initializer  process  Additive  is  Additive  get  First  Parent  Block  get  Switch  Parent  check  For  Violation  is  Appending  String  Literal  is  String  Builder  Or  Buffer,A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  Object  int  Node  Node  Node  Node  Node  Node  Node  Object  int  Node  A  S  T  Variable  Declarator  Id,A  S  T  Variable  Declarator  Id,array  Depth  name  Declaration  explicit  Receiver  Parameter,A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  jjt  Accept  get  Name  Declaration  set  Name  Declaration  get  Usages  bump  Array  Depth  get  Array  Depth  is  Array  get  Image  get  Name  has  Array  Type  is  Exception  Block  Parameter  is  Formal  Parameter  is  Local  Variable  is  Lambda  Parameter  is  Lambda  Param  With  No  Type  is  Field  get  Variable  Name  is  Final  set  Explicit  Receiver  Parameter  is  Explicit  Receiver  Parameter  is  Resource  Declaration  is  Type  Inferred  is  Pattern  Binding  is  Local  Variable  Type  Inferred  is  Lambda  Type  Inferred  get  Type  Name  Node  get  Type  Node  get  Type  determine  Usages,int  Java  Parser  int  Java  Parser  Visitor  Object  Variable  Name  Declaration  Consecutive  Literal  Appends  Rule,0,0
159,check  Initializer  Expressions,A  S  T  Variable  Declarator  Id,int,,get  First  Child  Of  Type  get  Parent  get  First  Descendant  Of  Type  get  Num  Children  get  Child  get  Num  Children  get  Child  get  Num  Children  has  Image  Equal  To  get  Num  Children  get  First  Descendant  Of  Type  is  String  Literal,A  S  T  Variable  Declarator  Id,array  Depth  name  Declaration  explicit  Receiver  Parameter,A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  jjt  Accept  get  Name  Declaration  set  Name  Declaration  get  Usages  bump  Array  Depth  get  Array  Depth  is  Array  get  Image  get  Name  has  Array  Type  is  Exception  Block  Parameter  is  Formal  Parameter  is  Local  Variable  is  Lambda  Parameter  is  Lambda  Param  With  No  Type  is  Field  get  Variable  Name  is  Final  set  Explicit  Receiver  Parameter  is  Explicit  Receiver  Parameter  is  Resource  Declaration  is  Type  Inferred  is  Pattern  Binding  is  Local  Variable  Type  Inferred  is  Lambda  Type  Inferred  get  Type  Name  Node  get  Type  Node  get  Type  determine  Usages,int  Java  Parser  int  Java  Parser  Visitor  Object  Variable  Name  Declaration  Consecutive  Literal  Appends  Rule,Consecutive  Literal  Appends  Rule,block  parents  threshold  descriptor  threshold,Consecutive  Literal  Appends  Rule  visit  check  Constructor  has  Initializer  process  Additive  is  Additive  get  First  Parent  Block  get  Switch  Parent  check  For  Violation  is  Appending  String  Literal  is  String  Builder  Or  Buffer,A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  Object  int  Node  Node  Node  Node  Node  Node  Node  Object  int  Node  A  S  T  Variable  Declarator  Id,1,0
160,has  Initializer,A  S  T  Variable  Declarator  Id,boolean,,has  Descendant  Of  Type  get  Parent,Consecutive  Literal  Appends  Rule,block  parents  threshold  descriptor  threshold,Consecutive  Literal  Appends  Rule  visit  check  Constructor  check  Initializer  Expressions  process  Additive  is  Additive  get  First  Parent  Block  get  Switch  Parent  check  For  Violation  is  Appending  String  Literal  is  String  Builder  Or  Buffer,A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  Object  int  Node  Node  Node  Node  Node  Node  Node  Object  int  Node  A  S  T  Variable  Declarator  Id,A  S  T  Variable  Declarator  Id,array  Depth  name  Declaration  explicit  Receiver  Parameter,A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  jjt  Accept  get  Name  Declaration  set  Name  Declaration  get  Usages  bump  Array  Depth  get  Array  Depth  is  Array  get  Image  get  Name  has  Array  Type  is  Exception  Block  Parameter  is  Formal  Parameter  is  Local  Variable  is  Lambda  Parameter  is  Lambda  Param  With  No  Type  is  Field  get  Variable  Name  is  Final  set  Explicit  Receiver  Parameter  is  Explicit  Receiver  Parameter  is  Resource  Declaration  is  Type  Inferred  is  Pattern  Binding  is  Local  Variable  Type  Inferred  is  Lambda  Type  Inferred  get  Type  Name  Node  get  Type  Node  get  Type  determine  Usages,int  Java  Parser  int  Java  Parser  Visitor  Object  Variable  Name  Declaration  Consecutive  Literal  Appends  Rule,0,0
161,has  Initializer,A  S  T  Variable  Declarator  Id,boolean,,has  Descendant  Of  Type  get  Parent,A  S  T  Variable  Declarator  Id,array  Depth  name  Declaration  explicit  Receiver  Parameter,A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  jjt  Accept  get  Name  Declaration  set  Name  Declaration  get  Usages  bump  Array  Depth  get  Array  Depth  is  Array  get  Image  get  Name  has  Array  Type  is  Exception  Block  Parameter  is  Formal  Parameter  is  Local  Variable  is  Lambda  Parameter  is  Lambda  Param  With  No  Type  is  Field  get  Variable  Name  is  Final  set  Explicit  Receiver  Parameter  is  Explicit  Receiver  Parameter  is  Resource  Declaration  is  Type  Inferred  is  Pattern  Binding  is  Local  Variable  Type  Inferred  is  Lambda  Type  Inferred  get  Type  Name  Node  get  Type  Node  get  Type  determine  Usages,int  Java  Parser  int  Java  Parser  Visitor  Object  Variable  Name  Declaration  Consecutive  Literal  Appends  Rule,Consecutive  Literal  Appends  Rule,block  parents  threshold  descriptor  threshold,Consecutive  Literal  Appends  Rule  visit  check  Constructor  check  Initializer  Expressions  process  Additive  is  Additive  get  First  Parent  Block  get  Switch  Parent  check  For  Violation  is  Appending  String  Literal  is  String  Builder  Or  Buffer,A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  Object  A  S  T  Variable  Declarator  Id  A  S  T  Variable  Declarator  Id  Object  int  Node  Node  Node  Node  Node  Node  Node  Object  int  Node  A  S  T  Variable  Declarator  Id,1,0
162,is  Ref,A  S  T  Field  Declaration  Redundant  Field  Initializer  Rule,boolean,,get  Child  get  Child  is  Array  get  Child,Redundant  Field  Initializer  Rule,,Redundant  Field  Initializer  Rule  visit  add  Violation,A  S  T  Field  Declaration  Object  Object  A  S  T  Variable  Declarator,A  S  T  Variable  Declarator,,A  S  T  Variable  Declarator  A  S  T  Variable  Declarator  jjt  Accept  get  Name  get  Variable  Id  has  Initializer  get  Initializer  iterate  Ids  has  Next  next  remove,int  Java  Parser  int  Java  Parser  Visitor  Object  Node  A  S  T  Field  Declaration  Redundant  Field  Initializer  Rule,0,0
163,is  Ref,A  S  T  Field  Declaration  Redundant  Field  Initializer  Rule,boolean,,get  Child  get  Child  is  Array  get  Child,A  S  T  Variable  Declarator,,A  S  T  Variable  Declarator  A  S  T  Variable  Declarator  jjt  Accept  get  Name  get  Variable  Id  has  Initializer  get  Initializer  iterate  Ids  has  Next  next  remove,int  Java  Parser  int  Java  Parser  Visitor  Object  Node  A  S  T  Field  Declaration  Redundant  Field  Initializer  Rule,Redundant  Field  Initializer  Rule,,Redundant  Field  Initializer  Rule  visit  add  Violation,A  S  T  Field  Declaration  Object  Object  A  S  T  Variable  Declarator,1,1
164,is  Ref,A  S  T  Field  Declaration  Redundant  Field  Initializer  Rule,boolean,,get  Child  get  Child  is  Array  get  Child,Redundant  Field  Initializer  Rule,,Redundant  Field  Initializer  Rule  visit  add  Violation,A  S  T  Field  Declaration  Object  Object  A  S  T  Variable  Declarator,A  S  T  Field  Declaration,signature,A  S  T  Field  Declaration  A  S  T  Field  Declaration  jjt  Accept  is  Syntactically  Public  is  Public  is  Syntactically  Static  is  Static  is  Syntactically  Final  is  Final  is  Private  is  Package  Private  is  Protected  is  Annotation  Member  is  Interface  Member  is  Array  get  Array  Depth  check  Type  check  Decl  get  Variable  Name  get  Signature  iterator  get  Type  get  Type  Definition  is  Serial  Version  U  I  D,int  Java  Parser  int  Java  Parser  Visitor  Object  Comment  Required  Rule,0,0
165,is  Ref,A  S  T  Field  Declaration  Redundant  Field  Initializer  Rule,boolean,,get  Child  get  Child  is  Array  get  Child,A  S  T  Field  Declaration,signature,A  S  T  Field  Declaration  A  S  T  Field  Declaration  jjt  Accept  is  Syntactically  Public  is  Public  is  Syntactically  Static  is  Static  is  Syntactically  Final  is  Final  is  Private  is  Package  Private  is  Protected  is  Annotation  Member  is  Interface  Member  is  Array  get  Array  Depth  check  Type  check  Decl  get  Variable  Name  get  Signature  iterator  get  Type  get  Type  Definition  is  Serial  Version  U  I  D,int  Java  Parser  int  Java  Parser  Visitor  Object  Comment  Required  Rule,Redundant  Field  Initializer  Rule,,Redundant  Field  Initializer  Rule  visit  add  Violation,A  S  T  Field  Declaration  Object  Object  A  S  T  Variable  Declarator,1,0
166,get  Type  Node,A  S  T  Name,A  S  T  Type,,get  Name  Declaration  get  Name  Declaration  get  Access  Node  Parent  get  Access  Node  Parent  get  Type  Node  get  Access  Node  Parent  get  Access  Node  Parent  get  Type  Node,Inefficient  String  Buffering  Rule,,visit  is  String  Type  is  Primitive  Type  is  In  String  Buffer  Operation,A  S  T  Additive  Expression  Object  A  S  T  Name  A  S  T  Name  A  S  T  Name  Node  int  String,A  S  T  Name,nd,A  S  T  Name  A  S  T  Name  set  Name  Declaration  get  Name  Declaration  jjt  Accept  is  Parent  Signature  Declaration,int  Java  Parser  int  Name  Declaration  Java  Parser  Visitor  Object  Signature  Declare  Throws  Exception  Rule,0,0
167,get  Type  Node,A  S  T  Name,A  S  T  Type,,get  Name  Declaration  get  Name  Declaration  get  Access  Node  Parent  get  Access  Node  Parent  get  Type  Node  get  Access  Node  Parent  get  Access  Node  Parent  get  Type  Node,A  S  T  Name,nd,A  S  T  Name  A  S  T  Name  set  Name  Declaration  get  Name  Declaration  jjt  Accept  is  Parent  Signature  Declaration,int  Java  Parser  int  Name  Declaration  Java  Parser  Visitor  Object  Signature  Declare  Throws  Exception  Rule,Inefficient  String  Buffering  Rule,,visit  is  String  Type  is  Primitive  Type  is  In  String  Buffer  Operation,A  S  T  Additive  Expression  Object  A  S  T  Name  A  S  T  Name  A  S  T  Name  Node  int  String,1,0
