id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
59,is  One  Of  Table  Elements,Html  Foster  Rules,boolean,,to  Lower  Case  get  Node  Name  equals  One,Element,void  Element  self  Closed  raw  Tag,Element  Element  Element  clone  is  Void  Element  is  Self  Closed  is  Raw  Tag  visit  Node  to  String,Html  Foster  Rules,foster  table  elements  table  elements  last  Tables  foster  Elements  foster  Texts,is  Table  Element  is  Parent  Node  One  Of  Foster  Table  Elements  find  Last  Table  fix  Foster  Elements  find  Foster  Nodes  fix  Elements  fix  Text,1,1
60,is  Table  Element,Node,boolean,,get  Node  Type  to  Lower  Case  get  Node  Name  equals,Html  Foster  Rules,foster  table  elements  table  elements  last  Tables  foster  Elements  foster  Texts,is  Parent  Node  One  Of  Foster  Table  Elements  find  Last  Table  fix  Foster  Elements  find  Foster  Nodes  fix  Elements  fix  Text,Node,Node  Type  node  Name  node  Raw  Name  node  Type  owner  Document  node  Value  attributes  parent  Node  child  Nodes  child  Element  Nodes  Count  child  Element  Nodes  sibling  Index  sibling  Element  Index  sibling  Name  Index,index  Node  clone  To  clone  get  Node  Type  get  Node  Name  get  Node  Raw  Name  get  Node  Value  set  Node  Value  get  Owner  Document  detach  From  Parent  add  Child  add  Child  insert  Child  insert  Child  insert  Before  insert  Before  insert  After  insert  After  remove  Child  remove  Child  remove  All  Childs  get  Parent  Node  has  Attributes  get  Attributes  Count  get  Attribute  has  Attribute  get  Attribute  get  Attribute  Instance  index  Of  Attribute  Instance  remove  Attribute  set  Attribute  set  Attribute  is  Attribute  Containing  has  Child  Nodes  get  Child  Nodes  Count  get  Child  Elements  Count  get  Child  Elements  Count  get  Child  Nodes  find  Child  Node  With  Name  filter  Child  Nodes  get  Child  Elements  get  Child  get  Child  get  Child  Element  get  First  Child  get  First  Child  Element  get  First  Child  Element  get  Last  Child  get  Last  Child  Element  get  Last  Child  Element  check  reindex  Children  reindex  Children  On  Add  init  Child  Element  Nodes  init  Sibling  Names  init  Attributes  init  Child  Nodes  change  Owner  Document  get  Sibling  Index  get  Sibling  Element  Index  get  Sibling  Name  Index  get  Next  Sibling  get  Next  Sibling  Element  get  Next  Sibling  Name  get  Previous  Sibling  get  Previous  Sibling  Element  get  Previous  Sibling  Name  get  Text  Content  append  Text  Content  get  Html  get  Inner  Html  visit  visit  Children  visit  Node  get  Css  Path,0,0
61,is  Table  Element,Node,boolean,,get  Node  Type  to  Lower  Case  get  Node  Name  equals,Node,Node  Type  node  Name  node  Raw  Name  node  Type  owner  Document  node  Value  attributes  parent  Node  child  Nodes  child  Element  Nodes  Count  child  Element  Nodes  sibling  Index  sibling  Element  Index  sibling  Name  Index,index  Node  clone  To  clone  get  Node  Type  get  Node  Name  get  Node  Raw  Name  get  Node  Value  set  Node  Value  get  Owner  Document  detach  From  Parent  add  Child  add  Child  insert  Child  insert  Child  insert  Before  insert  Before  insert  After  insert  After  remove  Child  remove  Child  remove  All  Childs  get  Parent  Node  has  Attributes  get  Attributes  Count  get  Attribute  has  Attribute  get  Attribute  get  Attribute  Instance  index  Of  Attribute  Instance  remove  Attribute  set  Attribute  set  Attribute  is  Attribute  Containing  has  Child  Nodes  get  Child  Nodes  Count  get  Child  Elements  Count  get  Child  Elements  Count  get  Child  Nodes  find  Child  Node  With  Name  filter  Child  Nodes  get  Child  Elements  get  Child  get  Child  get  Child  Element  get  First  Child  get  First  Child  Element  get  First  Child  Element  get  Last  Child  get  Last  Child  Element  get  Last  Child  Element  check  reindex  Children  reindex  Children  On  Add  init  Child  Element  Nodes  init  Sibling  Names  init  Attributes  init  Child  Nodes  change  Owner  Document  get  Sibling  Index  get  Sibling  Element  Index  get  Sibling  Name  Index  get  Next  Sibling  get  Next  Sibling  Element  get  Next  Sibling  Name  get  Previous  Sibling  get  Previous  Sibling  Element  get  Previous  Sibling  Name  get  Text  Content  append  Text  Content  get  Html  get  Inner  Html  visit  visit  Children  visit  Node  get  Css  Path,Html  Foster  Rules,foster  table  elements  table  elements  last  Tables  foster  Elements  foster  Texts,is  Parent  Node  One  Of  Foster  Table  Elements  find  Last  Table  fix  Foster  Elements  find  Foster  Nodes  fix  Elements  fix  Text,1,0
62,is  Parent  Node  One  Of  Foster  Table  Elements,Node,boolean,,get  Node  Name  to  Lower  Case  get  Node  Name  equals  One,Html  Foster  Rules,foster  table  elements  table  elements  last  Tables  foster  Elements  foster  Texts,is  Table  Element  find  Last  Table  fix  Foster  Elements  find  Foster  Nodes  fix  Elements  fix  Text,Node,Node  Type  node  Name  node  Raw  Name  node  Type  owner  Document  node  Value  attributes  parent  Node  child  Nodes  child  Element  Nodes  Count  child  Element  Nodes  sibling  Index  sibling  Element  Index  sibling  Name  Index,index  Node  clone  To  clone  get  Node  Type  get  Node  Name  get  Node  Raw  Name  get  Node  Value  set  Node  Value  get  Owner  Document  detach  From  Parent  add  Child  add  Child  insert  Child  insert  Child  insert  Before  insert  Before  insert  After  insert  After  remove  Child  remove  Child  remove  All  Childs  get  Parent  Node  has  Attributes  get  Attributes  Count  get  Attribute  has  Attribute  get  Attribute  get  Attribute  Instance  index  Of  Attribute  Instance  remove  Attribute  set  Attribute  set  Attribute  is  Attribute  Containing  has  Child  Nodes  get  Child  Nodes  Count  get  Child  Elements  Count  get  Child  Elements  Count  get  Child  Nodes  find  Child  Node  With  Name  filter  Child  Nodes  get  Child  Elements  get  Child  get  Child  get  Child  Element  get  First  Child  get  First  Child  Element  get  First  Child  Element  get  Last  Child  get  Last  Child  Element  get  Last  Child  Element  check  reindex  Children  reindex  Children  On  Add  init  Child  Element  Nodes  init  Sibling  Names  init  Attributes  init  Child  Nodes  change  Owner  Document  get  Sibling  Index  get  Sibling  Element  Index  get  Sibling  Name  Index  get  Next  Sibling  get  Next  Sibling  Element  get  Next  Sibling  Name  get  Previous  Sibling  get  Previous  Sibling  Element  get  Previous  Sibling  Name  get  Text  Content  append  Text  Content  get  Html  get  Inner  Html  visit  visit  Children  visit  Node  get  Css  Path,0,0
63,is  Parent  Node  One  Of  Foster  Table  Elements,Node,boolean,,get  Node  Name  to  Lower  Case  get  Node  Name  equals  One,Node,Node  Type  node  Name  node  Raw  Name  node  Type  owner  Document  node  Value  attributes  parent  Node  child  Nodes  child  Element  Nodes  Count  child  Element  Nodes  sibling  Index  sibling  Element  Index  sibling  Name  Index,index  Node  clone  To  clone  get  Node  Type  get  Node  Name  get  Node  Raw  Name  get  Node  Value  set  Node  Value  get  Owner  Document  detach  From  Parent  add  Child  add  Child  insert  Child  insert  Child  insert  Before  insert  Before  insert  After  insert  After  remove  Child  remove  Child  remove  All  Childs  get  Parent  Node  has  Attributes  get  Attributes  Count  get  Attribute  has  Attribute  get  Attribute  get  Attribute  Instance  index  Of  Attribute  Instance  remove  Attribute  set  Attribute  set  Attribute  is  Attribute  Containing  has  Child  Nodes  get  Child  Nodes  Count  get  Child  Elements  Count  get  Child  Elements  Count  get  Child  Nodes  find  Child  Node  With  Name  filter  Child  Nodes  get  Child  Elements  get  Child  get  Child  get  Child  Element  get  First  Child  get  First  Child  Element  get  First  Child  Element  get  Last  Child  get  Last  Child  Element  get  Last  Child  Element  check  reindex  Children  reindex  Children  On  Add  init  Child  Element  Nodes  init  Sibling  Names  init  Attributes  init  Child  Nodes  change  Owner  Document  get  Sibling  Index  get  Sibling  Element  Index  get  Sibling  Name  Index  get  Next  Sibling  get  Next  Sibling  Element  get  Next  Sibling  Name  get  Previous  Sibling  get  Previous  Sibling  Element  get  Previous  Sibling  Name  get  Text  Content  append  Text  Content  get  Html  get  Inner  Html  visit  visit  Children  visit  Node  get  Css  Path,Html  Foster  Rules,foster  table  elements  table  elements  last  Tables  foster  Elements  foster  Texts,is  Table  Element  find  Last  Table  fix  Foster  Elements  find  Foster  Nodes  fix  Elements  fix  Text,1,0
64,find  Last  Table,Node,Element,,get  Node  Type  to  Lower  Case  get  Node  Name  equals  get  Parent  Node,Html  Foster  Rules,foster  table  elements  table  elements  last  Tables  foster  Elements  foster  Texts,is  Table  Element  is  Parent  Node  One  Of  Foster  Table  Elements  fix  Foster  Elements  find  Foster  Nodes  fix  Elements  fix  Text,Node,Node  Type  node  Name  node  Raw  Name  node  Type  owner  Document  node  Value  attributes  parent  Node  child  Nodes  child  Element  Nodes  Count  child  Element  Nodes  sibling  Index  sibling  Element  Index  sibling  Name  Index,index  Node  clone  To  clone  get  Node  Type  get  Node  Name  get  Node  Raw  Name  get  Node  Value  set  Node  Value  get  Owner  Document  detach  From  Parent  add  Child  add  Child  insert  Child  insert  Child  insert  Before  insert  Before  insert  After  insert  After  remove  Child  remove  Child  remove  All  Childs  get  Parent  Node  has  Attributes  get  Attributes  Count  get  Attribute  has  Attribute  get  Attribute  get  Attribute  Instance  index  Of  Attribute  Instance  remove  Attribute  set  Attribute  set  Attribute  is  Attribute  Containing  has  Child  Nodes  get  Child  Nodes  Count  get  Child  Elements  Count  get  Child  Elements  Count  get  Child  Nodes  find  Child  Node  With  Name  filter  Child  Nodes  get  Child  Elements  get  Child  get  Child  get  Child  Element  get  First  Child  get  First  Child  Element  get  First  Child  Element  get  Last  Child  get  Last  Child  Element  get  Last  Child  Element  check  reindex  Children  reindex  Children  On  Add  init  Child  Element  Nodes  init  Sibling  Names  init  Attributes  init  Child  Nodes  change  Owner  Document  get  Sibling  Index  get  Sibling  Element  Index  get  Sibling  Name  Index  get  Next  Sibling  get  Next  Sibling  Element  get  Next  Sibling  Name  get  Previous  Sibling  get  Previous  Sibling  Element  get  Previous  Sibling  Name  get  Text  Content  append  Text  Content  get  Html  get  Inner  Html  visit  visit  Children  visit  Node  get  Css  Path,0,0
65,find  Last  Table,Node,Element,,get  Node  Type  to  Lower  Case  get  Node  Name  equals  get  Parent  Node,Node,Node  Type  node  Name  node  Raw  Name  node  Type  owner  Document  node  Value  attributes  parent  Node  child  Nodes  child  Element  Nodes  Count  child  Element  Nodes  sibling  Index  sibling  Element  Index  sibling  Name  Index,index  Node  clone  To  clone  get  Node  Type  get  Node  Name  get  Node  Raw  Name  get  Node  Value  set  Node  Value  get  Owner  Document  detach  From  Parent  add  Child  add  Child  insert  Child  insert  Child  insert  Before  insert  Before  insert  After  insert  After  remove  Child  remove  Child  remove  All  Childs  get  Parent  Node  has  Attributes  get  Attributes  Count  get  Attribute  has  Attribute  get  Attribute  get  Attribute  Instance  index  Of  Attribute  Instance  remove  Attribute  set  Attribute  set  Attribute  is  Attribute  Containing  has  Child  Nodes  get  Child  Nodes  Count  get  Child  Elements  Count  get  Child  Elements  Count  get  Child  Nodes  find  Child  Node  With  Name  filter  Child  Nodes  get  Child  Elements  get  Child  get  Child  get  Child  Element  get  First  Child  get  First  Child  Element  get  First  Child  Element  get  Last  Child  get  Last  Child  Element  get  Last  Child  Element  check  reindex  Children  reindex  Children  On  Add  init  Child  Element  Nodes  init  Sibling  Names  init  Attributes  init  Child  Nodes  change  Owner  Document  get  Sibling  Index  get  Sibling  Element  Index  get  Sibling  Name  Index  get  Next  Sibling  get  Next  Sibling  Element  get  Next  Sibling  Name  get  Previous  Sibling  get  Previous  Sibling  Element  get  Previous  Sibling  Name  get  Text  Content  append  Text  Content  get  Html  get  Inner  Html  visit  visit  Children  visit  Node  get  Css  Path,Html  Foster  Rules,foster  table  elements  table  elements  last  Tables  foster  Elements  foster  Texts,is  Table  Element  is  Parent  Node  One  Of  Foster  Table  Elements  fix  Foster  Elements  find  Foster  Nodes  fix  Elements  fix  Text,1,0
66,remove  Last  Child  Node  If  Empty  Text,Node  boolean,void,,get  Last  Child  get  Node  Type  get  Child  Nodes  Count  is  Blank  detach  From  Parent,Lagarto  D  O  M  Builder  Tag  Visitor,log  dom  Builder  impl  Rules  html  Void  Rules  root  Node  parent  Node  enabled  html  C  Comment  Expression  Matcher,Lagarto  D  O  M  Builder  Tag  Visitor  get  Document  start  end  create  Element  Node  tag  find  Matching  Parent  Open  Tag  fix  Unclosed  Tags  Up  To  Matching  Parent  script  comment  text  cdata  xml  doctype  cond  Comment  error,Node,Node  Type  node  Name  node  Raw  Name  node  Type  owner  Document  node  Value  attributes  parent  Node  child  Nodes  child  Element  Nodes  Count  child  Element  Nodes  sibling  Index  sibling  Element  Index  sibling  Name  Index,index  Node  clone  To  clone  get  Node  Type  get  Node  Name  get  Node  Raw  Name  get  Node  Value  set  Node  Value  get  Owner  Document  detach  From  Parent  add  Child  add  Child  insert  Child  insert  Child  insert  Before  insert  Before  insert  After  insert  After  remove  Child  remove  Child  remove  All  Childs  get  Parent  Node  has  Attributes  get  Attributes  Count  get  Attribute  has  Attribute  get  Attribute  get  Attribute  Instance  index  Of  Attribute  Instance  remove  Attribute  set  Attribute  set  Attribute  is  Attribute  Containing  has  Child  Nodes  get  Child  Nodes  Count  get  Child  Elements  Count  get  Child  Elements  Count  get  Child  Nodes  find  Child  Node  With  Name  filter  Child  Nodes  get  Child  Elements  get  Child  get  Child  get  Child  Element  get  First  Child  get  First  Child  Element  get  First  Child  Element  get  Last  Child  get  Last  Child  Element  get  Last  Child  Element  check  reindex  Children  reindex  Children  On  Add  init  Child  Element  Nodes  init  Sibling  Names  init  Attributes  init  Child  Nodes  change  Owner  Document  get  Sibling  Index  get  Sibling  Element  Index  get  Sibling  Name  Index  get  Next  Sibling  get  Next  Sibling  Element  get  Next  Sibling  Name  get  Previous  Sibling  get  Previous  Sibling  Element  get  Previous  Sibling  Name  get  Text  Content  append  Text  Content  get  Html  get  Inner  Html  visit  visit  Children  visit  Node  get  Css  Path,0,0
67,remove  Last  Child  Node  If  Empty  Text,Node  boolean,void,,get  Last  Child  get  Node  Type  get  Child  Nodes  Count  is  Blank  detach  From  Parent,Node,Node  Type  node  Name  node  Raw  Name  node  Type  owner  Document  node  Value  attributes  parent  Node  child  Nodes  child  Element  Nodes  Count  child  Element  Nodes  sibling  Index  sibling  Element  Index  sibling  Name  Index,index  Node  clone  To  clone  get  Node  Type  get  Node  Name  get  Node  Raw  Name  get  Node  Value  set  Node  Value  get  Owner  Document  detach  From  Parent  add  Child  add  Child  insert  Child  insert  Child  insert  Before  insert  Before  insert  After  insert  After  remove  Child  remove  Child  remove  All  Childs  get  Parent  Node  has  Attributes  get  Attributes  Count  get  Attribute  has  Attribute  get  Attribute  get  Attribute  Instance  index  Of  Attribute  Instance  remove  Attribute  set  Attribute  set  Attribute  is  Attribute  Containing  has  Child  Nodes  get  Child  Nodes  Count  get  Child  Elements  Count  get  Child  Elements  Count  get  Child  Nodes  find  Child  Node  With  Name  filter  Child  Nodes  get  Child  Elements  get  Child  get  Child  get  Child  Element  get  First  Child  get  First  Child  Element  get  First  Child  Element  get  Last  Child  get  Last  Child  Element  get  Last  Child  Element  check  reindex  Children  reindex  Children  On  Add  init  Child  Element  Nodes  init  Sibling  Names  init  Attributes  init  Child  Nodes  change  Owner  Document  get  Sibling  Index  get  Sibling  Element  Index  get  Sibling  Name  Index  get  Next  Sibling  get  Next  Sibling  Element  get  Next  Sibling  Name  get  Previous  Sibling  get  Previous  Sibling  Element  get  Previous  Sibling  Name  get  Text  Content  append  Text  Content  get  Html  get  Inner  Html  visit  visit  Children  visit  Node  get  Css  Path,Lagarto  D  O  M  Builder  Tag  Visitor,log  dom  Builder  impl  Rules  html  Void  Rules  root  Node  parent  Node  enabled  html  C  Comment  Expression  Matcher,Lagarto  D  O  M  Builder  Tag  Visitor  get  Document  start  end  create  Element  Node  tag  find  Matching  Parent  Open  Tag  fix  Unclosed  Tags  Up  To  Matching  Parent  script  comment  text  cdata  xml  doctype  cond  Comment  error,1,0
68,resolve  Node  Name,Node,String,,get  Node  Name  get  Node  Raw  Name  to  Lower  Case  get  Node  Raw  Name  to  Upper  Case  get  Node  Raw  Name,Lagarto  Html  Renderer  Node  Visitor,appendable  Case  tag  Case  attribute  Case,Lagarto  Html  Renderer  Node  Visitor  cdata  comment  document  document  Type  text  xml  Declaration  set  Tag  Case  get  Tag  Case  set  Attribute  Case  get  Attribute  Case  reset  resolve  Attribute  Name  render  Attribute  element  element  element  Body,Node,Node  Type  node  Name  node  Raw  Name  node  Type  owner  Document  node  Value  attributes  parent  Node  child  Nodes  child  Element  Nodes  Count  child  Element  Nodes  sibling  Index  sibling  Element  Index  sibling  Name  Index,index  Node  clone  To  clone  get  Node  Type  get  Node  Name  get  Node  Raw  Name  get  Node  Value  set  Node  Value  get  Owner  Document  detach  From  Parent  add  Child  add  Child  insert  Child  insert  Child  insert  Before  insert  Before  insert  After  insert  After  remove  Child  remove  Child  remove  All  Childs  get  Parent  Node  has  Attributes  get  Attributes  Count  get  Attribute  has  Attribute  get  Attribute  get  Attribute  Instance  index  Of  Attribute  Instance  remove  Attribute  set  Attribute  set  Attribute  is  Attribute  Containing  has  Child  Nodes  get  Child  Nodes  Count  get  Child  Elements  Count  get  Child  Elements  Count  get  Child  Nodes  find  Child  Node  With  Name  filter  Child  Nodes  get  Child  Elements  get  Child  get  Child  get  Child  Element  get  First  Child  get  First  Child  Element  get  First  Child  Element  get  Last  Child  get  Last  Child  Element  get  Last  Child  Element  check  reindex  Children  reindex  Children  On  Add  init  Child  Element  Nodes  init  Sibling  Names  init  Attributes  init  Child  Nodes  change  Owner  Document  get  Sibling  Index  get  Sibling  Element  Index  get  Sibling  Name  Index  get  Next  Sibling  get  Next  Sibling  Element  get  Next  Sibling  Name  get  Previous  Sibling  get  Previous  Sibling  Element  get  Previous  Sibling  Name  get  Text  Content  append  Text  Content  get  Html  get  Inner  Html  visit  visit  Children  visit  Node  get  Css  Path,0,0
69,resolve  Node  Name,Node,String,,get  Node  Name  get  Node  Raw  Name  to  Lower  Case  get  Node  Raw  Name  to  Upper  Case  get  Node  Raw  Name,Node,Node  Type  node  Name  node  Raw  Name  node  Type  owner  Document  node  Value  attributes  parent  Node  child  Nodes  child  Element  Nodes  Count  child  Element  Nodes  sibling  Index  sibling  Element  Index  sibling  Name  Index,index  Node  clone  To  clone  get  Node  Type  get  Node  Name  get  Node  Raw  Name  get  Node  Value  set  Node  Value  get  Owner  Document  detach  From  Parent  add  Child  add  Child  insert  Child  insert  Child  insert  Before  insert  Before  insert  After  insert  After  remove  Child  remove  Child  remove  All  Childs  get  Parent  Node  has  Attributes  get  Attributes  Count  get  Attribute  has  Attribute  get  Attribute  get  Attribute  Instance  index  Of  Attribute  Instance  remove  Attribute  set  Attribute  set  Attribute  is  Attribute  Containing  has  Child  Nodes  get  Child  Nodes  Count  get  Child  Elements  Count  get  Child  Elements  Count  get  Child  Nodes  find  Child  Node  With  Name  filter  Child  Nodes  get  Child  Elements  get  Child  get  Child  get  Child  Element  get  First  Child  get  First  Child  Element  get  First  Child  Element  get  Last  Child  get  Last  Child  Element  get  Last  Child  Element  check  reindex  Children  reindex  Children  On  Add  init  Child  Element  Nodes  init  Sibling  Names  init  Attributes  init  Child  Nodes  change  Owner  Document  get  Sibling  Index  get  Sibling  Element  Index  get  Sibling  Name  Index  get  Next  Sibling  get  Next  Sibling  Element  get  Next  Sibling  Name  get  Previous  Sibling  get  Previous  Sibling  Element  get  Previous  Sibling  Name  get  Text  Content  append  Text  Content  get  Html  get  Inner  Html  visit  visit  Children  visit  Node  get  Css  Path,Lagarto  Html  Renderer  Node  Visitor,appendable  Case  tag  Case  attribute  Case,Lagarto  Html  Renderer  Node  Visitor  cdata  comment  document  document  Type  text  xml  Declaration  set  Tag  Case  get  Tag  Case  set  Attribute  Case  get  Attribute  Case  reset  resolve  Attribute  Name  render  Attribute  element  element  element  Body,1,0
